model,lake,cali,metric,value
air2water4par,Zurich,uncalibrated,r,0.979446715804559
air2water4par,Zurich,uncalibrated,bias,-3.63269929487179
air2water4par,Thun,calibrated,rmse,0.864618504610549
air2water4par,Thun,calibrated,nse,0.969158981224841
air2water4par,Thun,calibrated,r,0.984458725052205
air2water4par,Thun,calibrated,bias,-2.69686411149612e-05
air2water4par,Thun,uncalibrated,rmse,3.21744844231053
air2water4par,Thun,uncalibrated,nse,0.572926271873413
air2water4par,Thun,uncalibrated,r,0.940991990250491
air2water4par,Thun,uncalibrated,bias,-2.72038331010453
air2water4par,Murten,calibrated,rmse,1.14622316007086
air2water4par,Murten,calibrated,nse,0.975057832288235
air2water4par,Murten,calibrated,r,0.987450728588436
air2water4par,Murten,calibrated,bias,0.00470696035242288
air2water4par,Murten,uncalibrated,rmse,5.77248498970409
air2water4par,Murten,uncalibrated,nse,0.367411254640184
air2water4par,Murten,uncalibrated,r,0.975442402726477
air2water4par,Murten,uncalibrated,bias,-5.32567008810573
air2water4par,Bryrup,calibrated,rmse,1.12576351327618
air2water4par,Bryrup,calibrated,nse,0.964104244372403
air2water4par,Bryrup,calibrated,r,0.981953328414828
air2water4par,Bryrup,calibrated,bias,-0.0278188752556237
air2water4par,Bryrup,uncalibrated,rmse,2.01038653060094
air2water4par,Bryrup,uncalibrated,nse,0.885525727006075
air2water4par,Bryrup,uncalibrated,r,0.971300296827343
air2water4par,Bryrup,uncalibrated,bias,-1.42972286298569
