model,lake,cali,metric,value
air2water6par,Wingra,calibrated,nse,0.97180395393652
air2water6par,Wingra,calibrated,r,0.987436078675727
air2water6par,Wingra,calibrated,bias,-0.178947809187279
air2water6par,Wingra,uncalibrated,rmse,3.13733725417465
air2water6par,Wingra,uncalibrated,nse,0.828799874552265
air2water6par,Wingra,uncalibrated,r,0.979730997631091
air2water6par,Wingra,uncalibrated,bias,-2.74513353356891
air2water6par,Zlutice,calibrated,rmse,1.03716914314423
air2water6par,Zlutice,calibrated,nse,0.982826862185452
air2water6par,Zlutice,calibrated,r,0.991397987515155
air2water6par,Zlutice,calibrated,bias,0.0329214784989532
air2water6par,Zlutice,uncalibrated,rmse,1.33093911851233
air2water6par,Zlutice,uncalibrated,nse,0.971720816905742
air2water6par,Zlutice,uncalibrated,r,0.988061811126489
air2water6par,Zlutice,uncalibrated,bias,0.158836714446771
air2water6par,Taihu,calibrated,rmse,1.80991891523387
air2water6par,Taihu,calibrated,nse,0.953341065101886
air2water6par,Taihu,calibrated,r,0.97639186073286
air2water6par,Taihu,calibrated,bias,-8.08988764043258e-06
air2water6par,Taihu,uncalibrated,rmse,3.0842694055205
air2water6par,Taihu,uncalibrated,nse,0.864505647177993
air2water6par,Taihu,uncalibrated,r,0.961315287504466
air2water6par,Taihu,uncalibrated,bias,-2.02788219101124
air2water6par,Chao,calibrated,rmse,1.08813845023278
air2water6par,Chao,calibrated,nse,0.98306336340561
air2water6par,Chao,calibrated,r,0.991495519008815
air2water6par,Chao,calibrated,bias,7.81521739130583e-05
air2water6par,Chao,uncalibrated,rmse,2.34764853975739
air2water6par,Chao,uncalibrated,nse,0.921163920935799
air2water6par,Chao,uncalibrated,r,0.986472143463178
air2water6par,Chao,uncalibrated,bias,-1.8608222826087
air2water6par,Hulun,calibrated,rmse,2.20763358073853
air2water6par,Hulun,calibrated,nse,0.944710320210677
air2water6par,Hulun,calibrated,r,0.972009060962458
air2water6par,Hulun,calibrated,bias,-0.0621837106918239
air2water6par,Hulun,uncalibrated,rmse,2.64357125307448
air2water6par,Hulun,uncalibrated,nse,0.920718449914428
air2water6par,Hulun,uncalibrated,r,0.960050809722122
air2water6par,Hulun,uncalibrated,bias,0.220424402515723
air2water6par,Hassel,calibrated,rmse,0.750908081482561
air2water6par,Hassel,calibrated,nse,0.984490298713859
air2water6par,Hassel,calibrated,r,0.992324707426979
air2water6par,Hassel,calibrated,bias,-0.0383456716417914
air2water6par,Hassel,uncalibrated,rmse,1.37427450783769
air2water6par,Hassel,uncalibrated,nse,0.948051039949766
air2water6par,Hassel,uncalibrated,r,0.975346452448028
air2water6par,Hassel,uncalibrated,bias,0.242622388059701
air2water6par,Arendsee,calibrated,rmse,0.799851549349598
air2water6par,Arendsee,calibrated,nse,0.984788332347658
air2water6par,Arendsee,calibrated,r,0.992365648595861
air2water6par,Arendsee,calibrated,bias,0.00434294646346232
air2water6par,Arendsee,uncalibrated,rmse,2.28960244668261
air2water6par,Arendsee,uncalibrated,nse,0.875354039507747
air2water6par,Arendsee,uncalibrated,r,0.990027622314697
air2water6par,Arendsee,uncalibrated,bias,2.06682009769441
air2water6par,Zurich,calibrated,rmse,0.84650534075473
air2water6par,Zurich,calibrated,nse,0.983684613727851
air2water6par,Zurich,calibrated,r,0.991808821708167
air2water6par,Zurich,calibrated,bias,0.00140019230769242
air2water6par,Zurich,uncalibrated,rmse,1.095221804096
